u,v,key,osmid,name,highway,length,speed_kph,travel_time,lanes,maxspeed,oneway
8826049528,267533283,0,853294167,Calea Aradului,primary,553.0976251389676,70.0,28.445020721432623,4,70,False
8826049528,8838000152,0,954851569,Calea Aradului,primary,120.12131238365183,30.0,14.41455748603822,2,30,True
8826049528,1685271961,0,954851570,Calea Aradului,primary_link,232.56613752199993,50.0,16.744761901583995,1,50,True
8826115933,8826115966,0,1035940599,Strada George Devereux,residential,42.65355087758763,48.0426739023187,3.196174789761327,1,,True
8826115966,2122614340,0,24257686,Strada Marginii,residential,160.41668420488455,30.0,19.250002104586148,2,30,False
8826115966,262636112,0,24257686,Strada Marginii,residential,573.0035837176846,30.0,68.76043004612215,2,30,False
8827172868,8827172875,0,"[953702840, 1064520463]",Bulevardul Sudului,tertiary,57.61469669679455,50.0,4.148258162169208,2,RO:urban,True
8827172868,9664206740,0,953702846,unnamed,secondary,21.96677205047185,30.0,2.636012646056622,2,30,True
8827172869,8827172884,0,953702843,Strada Mareșal Constantin Prezan,secondary,44.3051820004988,30.0,5.316621840059856,2,30,True
8827172869,1423054399,0,"[1059570473, 1123702030]",Strada Mareșal Constantin Prezan,secondary,46.004803963536176,50.0,3.312345885374605,4,50,False
8827172875,9664206740,0,953702841,Bulevardul Sudului,tertiary,53.30084220837318,30.0,6.396101065004782,2,30,True
8827172875,268058902,0,"[376297504, 1059573849, 1059573850, 1059573848]",Bulevardul Sudului,tertiary,87.93945321713966,50.0,6.331640631634055,4,RO:urban,False
8827172876,9328077747,0,953702844,Strada Mareșal Constantin Prezan,secondary,43.00317882945018,50.0,3.096228875720413,2,50,True
8827172876,8827172882,0,953702846,unnamed,secondary,16.152154685398415,30.0,1.9382585622478097,2,30,True
8827172879,8827172869,0,"[953702842, 1442630546]",Strada Mareșal Constantin Prezan,secondary,44.907701822277176,50.0,3.233354531203957,2,50,True
8827172879,8827172884,0,953702846,unnamed,secondary,20.457854250522615,30.0,2.454942510062714,2,30,True
8827172882,8827172879,0,953702846,unnamed,secondary,29.193910817773524,30.0,3.5032692981328233,2,30,True
8827172884,8827172868,0,953702846,unnamed,secondary,7.594337812773931,30.0,0.9113205375328718,2,30,True
8837224518,1132241773,0,1018499574,Strada Grigore Alexandrescu,secondary,15.52807695042482,50.0,1.118021540430587,4,RO:urban,False
8837224518,2176571768,0,97815112,Strada Augustin Coman,residential,145.0653587870547,50.0,10.444705832667939,,RO:urban,False
8837224518,8537916681,0,1018499573,Strada Grigore Alexandrescu,secondary,41.498145216567806,50.0,2.987866455592882,4,RO:urban,False
8838000152,8841227608,0,942339770,unnamed,primary,39.00029323474066,30.0,4.68003518816888,2,30,True
8841227608,1685271961,0,954851568,Calea Aradului,primary,76.87108475550457,30.0,9.224530170660548,1,30,True
8842572698,2176557200,0,1437107880,unnamed,residential,127.69451351974283,48.0426739023187,9.568581665661359,,,False
8860230036,1357638533,0,121227510,Strada Dobrogea,residential,80.41602751312143,50.0,5.789953980944744,,RO:urban,False
8860230036,6575676000,0,"[700231584, 957544799]",Strada Dobrogea,residential,54.5602012253854,48.0426739023187,4.0883803597348845,,,False
8860230036,1357638530,0,957544815,Strada Babadag,residential,110.63352697938078,50.0,7.965613942515416,,RO:urban,False
9095160372,8210863916,0,1123416337,Strada Pater Berno,residential,55.041274982107154,48.0426739023187,4.124428842958769,,,False
9107942062,6746543929,0,985144731,unnamed,primary,22.17929965439607,30.0,2.661515958527528,2,30,True
9107942062,6746543930,0,988585055,Strada Grigore Alexandrescu,tertiary,45.015836221815796,50.0,3.2411402079707377,1,RO:urban,True
9107942069,9327910222,0,985144731,unnamed,primary,17.562659184634644,30.0,2.1075191021561572,2,30,True
9107942069,1970272759,0,988585054,Strada Grigore Alexandrescu,secondary,42.92086647336535,50.0,3.090302386082305,1,50,True
9107942070,9107942069,0,985144731,unnamed,primary,5.398182633836134,30.0,0.6477819160603361,2,30,True
9107942071,9137648827,0,218507839,Calea Torontalului,primary,44.94054505239554,50.0,3.2357192437724795,2,50,True
9107942071,9107942070,0,985144731,unnamed,primary,25.73396264434625,30.0,3.08807551732155,2,30,True
9107942236,2319522915,0,1051644276,Calea Urseni,tertiary,54.50159632499761,50.0,3.9241149353998277,1,RO:urban,True
9107942236,9107942237,0,1274585105,unnamed,secondary,14.068129488447232,30.0,1.6881755386136679,2,30,True
9107942237,9107942240,0,985145839,unnamed,secondary,32.952101621952956,30.0,3.954252194634355,2,30,True
9107942240,9107942242,0,1051644269,unnamed,secondary,19.092869702886585,48.41961852861036,1.4195553996316126,2,,True
9107942240,9664142472,0,1051644272,Strada Venus,secondary,57.902190929702506,50.0,4.168957746938581,2,RO:urban,True
9107942242,4179591789,0,1051644268,unnamed,secondary,28.384526928786958,30.0,3.406143231454435,2,30,True
9107942246,9107942236,0,"[1064520460, 1064520461]",unnamed,secondary,29.446937499309485,30.0,3.5336324999171382,2,30,True
9108099515,3732139388,0,369424610,Strada Arhitect Duiliu Marcu,residential,17.83944031800556,48.0426739023187,1.336769582713015,1,,True
9108099515,3732139372,0,541442729,Calea Șagului,primary,17.73801904223938,50.0,1.2771373710412355,3,50,True
9137648827,9107942070,0,855408539,Calea Torontalului,primary,40.33930326858068,30.0,4.840716392229681,2,30,True
9137648827,1970272759,0,988579857,Strada Grigore Alexandrescu,secondary_link,70.95291175764831,30.0,8.514349410917797,1,30,True
9137648827,269176961,0,"[1068615127, 1153862259, 1068612885, 1068615125, 1068615126, 1068615128, 1153862265]",Calea Torontalului,primary,81.39654699821878,50.0,5.860551383871753,4,50,False
9137672275,9107942062,0,985144731,unnamed,primary,3.980974576380326,30.0,0.47771694916563917,2,30,True
9200818656,9200818657,0,996447860,Strada Maximilian Fremaut,residential,262.48143808856736,48.0426739023187,19.668621672475997,2,,False
9200818657,296081437,0,207319533,Strada Dimitrie Stan,residential,89.94904228904461,50.0,6.476331044811213,,RO:urban,False
9200818657,9200818656,0,996447860,Strada Maximilian Fremaut,residential,262.48143808856736,48.0426739023187,19.668621672475997,2,,False
9200818657,296081435,0,207319533,Strada Dimitrie Stan,residential,353.09680912617875,50.0,25.42297025708487,,RO:urban,False
9207851519,12485148914,0,"[1435921762, 1222818975]",Calea Buziașului,primary,36.791650351967206,30.0,4.414998042236065,4,30,False
9207851519,13069725319,0,1421234215,Calea Buziașului,primary,35.552712711395756,30.0,4.266325525367491,2,30,True
9207851554,11341998704,0,1222818971,Calea Buziașului,primary,12.445564795444913,30.0,1.4934677754533896,4,30,False
9207851554,13060692292,0,1421234216,Calea Buziașului,primary,39.34142962112006,30.0,4.720971554534406,2,30,True
9207963714,9664142479,0,997205770,unnamed,secondary_link,178.9549240449209,48.57142857142857,13.26371789980002,1,,True
9207963714,25639018,0,"[1059570464, 24320396]",Strada Venus,secondary,60.003432058597696,50.0,4.320247108219035,4,RO:urban,False
9207963714,9664142472,0,"[1059570466, 1051644271]",Strada Venus,secondary,73.48227351372763,50.0,5.29072369298839,4,RO:urban,False
9327910222,6746543928,0,985144731,unnamed,primary,61.498539873218235,30.0,7.379824784786188,2,30,True
9328077747,1423054397,0,831734459,Strada Mareșal Constantin Prezan,secondary,41.15529567378894,50.0,2.963181288512804,4,50,False
9328077747,1423054400,0,953702845,Strada Mareșal Constantin Prezan,secondary,14.806829335779153,30.0,1.7768195202934984,2,30,True
9424982729,2177725357,0,207519263,Strada Anemonelor,residential,272.1961699543141,50.0,19.598124236710614,,RO:urban,False
9424982729,9424982738,0,1021893105,Strada Dafinului,residential,67.67481159777931,48.0426739023187,5.071102458771496,2,,False
9424982729,9858562721,0,1021893105,Strada Dafinului,residential,30.172638067511986,48.0426739023187,2.2609377917618514,2,,False
9424982735,9858562723,0,1074864888,Strada Crăițelor,residential,290.61777599226355,48.0426739023187,21.77697260771438,2,,False
9424982735,9424982736,0,1021893105,Strada Dafinului,residential,81.667183557464,48.0426739023187,6.119598201478975,2,,False
9424982735,9424982737,0,1021893105,Strada Dafinului,residential,59.42552617955771,48.0426739023187,4.4529556094520935,2,,False
9424982736,1454059502,0,31955250,Strada Magnoliei,residential,161.97157050682108,50.0,11.66195307649112,2,RO:urban,False
9424982736,9858562723,0,"[1123456666, 31955250, 207519252, 1328997167]","['Strada Orhideelor', 'Strada Sânzienelor', 'Strada Magnoliei']",residential,353.03031657300255,50.0,25.418182793256186,2,RO:urban,False
9424982736,9424982735,0,1021893105,Strada Dafinului,residential,81.667183557464,48.0426739023187,6.119598201478975,2,,False
9424982737,2177751013,0,26430010,Strada Zambilelor,residential,143.1494896837986,50.0,10.3067632572335,,RO:urban,False
9424982737,9424982738,0,1021893105,Strada Dafinului,residential,15.362973443678387,48.0426739023187,1.1511995462553326,2,,False
9424982737,9424982735,0,1021893105,Strada Dafinului,residential,59.4255261795577,48.0426739023187,4.4529556094520935,2,,False
9424982738,9424982737,0,1021893105,Strada Dafinului,residential,15.362973443678387,48.0426739023187,1.1511995462553326,2,,False
9424982738,9424982729,0,1021893105,Strada Dafinului,residential,67.67481159777931,48.0426739023187,5.071102458771496,2,,False
9424982738,9858562723,0,"[264868280, 1123456666]","['Strada Sânzienelor', 'Strada Azaleelor']",residential,383.76620620187913,50.0,27.631166846535297,2,RO:urban,False
9431282829,264611552,0,24386334,Strada Pomiculturii,residential,8.355932948590318,50.0,0.601627172298503,2,50,False
9431282829,358121488,0,24386334,Strada Pomiculturii,residential,61.44619709349885,50.0,4.424126190731918,2,50,False
9431282829,9431282832,0,1022612441,Strada Holdelor,residential,54.70331508931102,50.0,3.9386386864303935,1,RO:urban,True
9431282832,335754478,0,105060235,Strada Holdelor,residential,41.82262007236139,50.0,3.01122864521002,2,RO:urban,False
9431282832,264611552,0,1022612442,Strada Holdelor,residential,55.31528939653842,50.0,3.9827008365507663,2,RO:urban,True
9434690304,9434690307,0,1023027226,Strada Mitropolit Nicolae Corneanu,residential,68.81653135280375,48.0426739023187,5.156655380460345,,,False
9434690304,9434690308,0,"[1107040188, 1023027212, 1279693751]","['Strada Ion Irimescu', 'Strada Nicolae Popescu', 'Strada Anton M. Braun']",residential,329.3932749002415,48.0426739023187,24.682551850712834,,,False
9434690304,9434765144,0,"[1107040187, 1279693741]",Strada Mitropolit Nicolae Corneanu,residential,394.82913356962325,48.0426739023187,29.585881996090208,,,False
9434690307,9434690308,0,1023027212,Strada Anton M. Braun,residential,87.88806372252697,48.0426739023187,6.5857497866251515,,,False
9434690307,9434765142,0,1023027226,Strada Mitropolit Nicolae Corneanu,residential,171.2670876595901,48.0426739023187,12.833621975915188,,,False
9434690307,9434690304,0,1023027226,Strada Mitropolit Nicolae Corneanu,residential,68.81653135280375,48.0426739023187,5.156655380460345,,,False
9434690308,9434690307,0,1023027212,Strada Anton M. Braun,residential,87.88806372252697,48.0426739023187,6.5857497866251515,,,False
9434690308,9434690309,0,1023027213,Strada Peter Freund,residential,171.32375697595316,48.0426739023187,12.837868399403646,,,False
9434690308,9434690304,0,"[1107040188, 1023027212, 1279693751]","['Strada Ion Irimescu', 'Strada Nicolae Popescu', 'Strada Anton M. Braun']",residential,329.3932749002415,48.0426739023187,24.682551850712834,,,False
9434690309,9434690308,0,1023027213,Strada Peter Freund,residential,171.32375697595316,48.0426739023187,12.837868399403646,,,False
9434690309,9434765145,0,1107040186,Strada Constantin Baraschi,residential,154.1307634968936,48.0426739023187,11.549539264134028,,,False
9434690309,9434765142,0,1107040186,Strada Constantin Baraschi,residential,90.87155756930129,48.0426739023187,6.809313068515446,,,False
9434765118,9434765119,0,1023027218,Strada Wilma Traxel,residential,272.69355859708963,48.0426739023187,20.433850391956284,,,False
9434765119,9434765135,0,1023027226,Strada Mitropolit Nicolae Corneanu,residential,107.09187865080511,48.0426739023187,8.024756572183453,,,False
9434765119,9434765132,0,1023027226,Strada Mitropolit Nicolae Corneanu,residential,73.51425818279952,48.0426739023187,5.508671936041123,,,False
9434765119,9434765118,0,1023027218,Strada Wilma Traxel,residential,272.6935585970896,48.0426739023187,20.43385039195628,,,False
9434765126,9434765146,0,715908797,Strada General Leonard Mociulschi,residential,105.98980268992396,50.0,7.631265793674525,,50,False
9434765126,6577748784,0,715908797,Strada General Leonard Mociulschi,residential,43.921643402973736,50.0,3.162358325014109,,50,False
9434765126,9434765127,0,1023027222,Strada Jaques Klein,residential,171.84608920367185,48.0426739023187,12.877008519364715,,,False
9434765127,9434765131,0,1023027223,Strada Samuel Kastriener,residential,29.424276846597312,48.0426739023187,2.2048605550790943,,,False
9434765127,9434765129,0,1023027223,Strada Samuel Kastriener,residential,105.71034694901564,48.0426739023187,7.921233730458316,,,False
9434765127,9434765126,0,1023027222,Strada Jaques Klein,residential,171.84608920367185,48.0426739023187,12.877008519364715,,,False
9434765128,9434765131,0,1023027223,Strada Samuel Kastriener,residential,120.29316149695447,48.0426739023187,9.013973332740237,,,False
9434765129,9434765127,0,1023027223,Strada Samuel Kastriener,residential,105.71034694901564,48.0426739023187,7.921233730458316,,,False
9434765129,9434765142,0,1107040186,Strada Constantin Baraschi,residential,147.07045766554518,48.0426739023187,11.020486675501413,,,False
9434765129,9434765146,0,1107040186,Strada Constantin Baraschi,residential,175.44883961622514,48.0426739023187,13.146974789592774,,,False
9434765131,9434765127,0,1023027223,Strada Samuel Kastriener,residential,29.424276846597312,48.0426739023187,2.2048605550790943,,,False
9434765131,9434765128,0,1023027223,Strada Samuel Kastriener,residential,120.29316149695447,48.0426739023187,9.013973332740237,,,False
9434765131,9434765132,0,1023027224,Strada Ella Philiph,residential,143.31018116603144,48.0426739023187,10.738716442941644,,,False
9434765132,12015848705,0,1023027224,Strada Ella Philiph,residential,51.69201215571431,48.0426739023187,3.8734572546677124,,,False
9434765132,9434765119,0,1023027226,Strada Mitropolit Nicolae Corneanu,residential,73.51425818279952,48.0426739023187,5.508671936041123,,,False
9434765132,9434765142,0,1023027226,Strada Mitropolit Nicolae Corneanu,residential,134.9183160721956,48.0426739023187,10.109885616430322,,,False
9434765132,9434765131,0,1023027224,Strada Ella Philiph,residential,143.31018116603144,48.0426739023187,10.738716442941644,,,False
9434765135,9434765119,0,1023027226,Strada Mitropolit Nicolae Corneanu,residential,107.09187865080511,48.0426739023187,8.024756572183453,,,False
9434765142,9434765132,0,1023027226,Strada Mitropolit Nicolae Corneanu,residential,134.9183160721956,48.0426739023187,10.109885616430322,,,False
9434765142,9434690307,0,1023027226,Strada Mitropolit Nicolae Corneanu,residential,171.2670876595901,48.0426739023187,12.833621975915188,,,False
9434765142,9434690309,0,1107040186,Strada Constantin Baraschi,residential,90.87155756930129,48.0426739023187,6.809313068515446,,,False
9434765142,9434765129,0,1107040186,Strada Constantin Baraschi,residential,147.07045766554518,48.0426739023187,11.020486675501413,,,False
9434765144,3513322416,0,715908797,Strada General Leonard Mociulschi,residential,63.44491653571355,50.0,4.568033990571376,,50,False
9434765144,2073669459,0,"[197066345, 197172644, 715908797]",Strada General Leonard Mociulschi,residential,451.1400288052459,50.0,32.48208207397771,,50,False
9434765144,9434690304,0,"[1107040187, 1279693741]",Strada Mitropolit Nicolae Corneanu,residential,394.8291335696233,48.0426739023187,29.58588199609021,,,False
9434765145,9434690309,0,1107040186,Strada Constantin Baraschi,residential,154.1307634968936,48.0426739023187,11.549539264134028,,,False
9434765146,6577749886,0,715908797,Strada General Leonard Mociulschi,residential,10.716724995625583,50.0,0.771604199685042,,50,False
9434765146,9434765126,0,715908797,Strada General Leonard Mociulschi,residential,105.98980268992396,50.0,7.631265793674525,,50,False
9434765146,9434765129,0,1107040186,Strada Constantin Baraschi,residential,175.44883961622514,48.0426739023187,13.146974789592774,,,False
9434840713,9434840716,0,1023040169,Strada Macilor,residential,59.82349746073894,50.0,4.307291817173204,,RO:urban,True
9434840713,1559873971,0,140491672,Strada Martir Petru Domășneanu,residential,116.36949021909919,50.0,8.378603295775141,,50,True
9434840716,264606930,0,1223454369,Strada Moise Doboșan,residential,8.60158717664954,50.0,0.6193142767187669,,RO:urban,False
9434840716,29120244,0,1023040169,Strada Macilor,residential,68.32896294894968,50.0,4.919685332324377,,RO:urban,True
9526540014,4364344266,0,376362494,Piața Ionel I.C. Brătianu,secondary,15.131638764246647,50.0,1.0894779910257586,3,50,True
9526540014,1978199560,0,187065160,Piața Ionel I.C. Brătianu,residential,64.1718872947742,50.0,4.6203758852237415,1,RO:urban,True
9624819109,2176557200,0,1123411338,Strada Martin Gemeinhardt,residential,172.93473566606278,50.0,12.45130096795652,,RO:urban,False
9624819109,9624819109,0,207404415,Strada Martin Gemeinhardt,residential,50.53341236424218,50.0,3.6384056902254374,,RO:urban,False
9624819109,9624819109,1,207404415,Strada Martin Gemeinhardt,residential,50.53341236424218,50.0,3.6384056902254374,,RO:urban,False
9664142472,9207963714,0,"[1059570466, 1051644271]",Strada Venus,secondary,73.48227351372763,50.0,5.29072369298839,4,RO:urban,False
9664142472,9107942242,0,1051644273,Strada Venus,secondary,48.28210363410446,30.0,5.793852436092535,2,30,True
9664142479,318835727,0,1051644266,Strada Mareșal Constantin Prezan,secondary,4.353185940807308,50.0,0.31342938773812623,2,50,True
9664206740,8827172876,0,953702846,unnamed,secondary,32.73298938333039,30.0,3.927958725999647,2,30,True
9713833717,2309404216,0,221961718,Strada Grigore Alexandrescu,residential,110.2910366211202,48.0426739023187,8.264480296065909,2,,False
9713833717,13027051837,0,1057166099,Strada George Emil Palade,residential,47.63908296551565,48.0426739023187,3.569757566461744,,,False
9713833717,2296534235,0,221961718,Strada Grigore Alexandrescu,residential,298.4508870280952,48.0426739023187,22.363934103369875,2,,False
9713833719,2309407571,0,196857047,Strada Armoniei,tertiary,173.76981326547332,30.0,20.852377591856797,,30,True
9713833719,10273698617,0,1123376703,Strada George Emil Palade,residential,80.00881145064787,48.0426739023187,5.995330772137372,,,False
9726690367,1976274999,0,199886353,Strada Aristide Demetriade,primary,251.09828954376485,50.0,18.079076847151068,4,50,False
9726690367,267629466,0,861057674,Strada Divizia 9 Cavalerie,primary,99.04725278222253,50.0,7.131402200320022,4,50,False
9734714867,9734714869,0,"[1059542336, 1059542334, 1059542335]",Calea Aradului,primary,136.87272220118348,50.0,9.854835998485212,4,RO:urban,False
9734714867,9734714872,0,"[1059542337, 1059542338, 1059542340, 1059542341, 1227379084]",Calea Aradului,primary,198.53329619673255,50.0,14.294397326164743,4,RO:urban,False
9734714867,358116801,0,"[1227379582, 24257822]",Strada Felix,residential,164.5471275574085,50.0,11.847393184133413,2,RO:urban,False
9734714869,9734714867,0,"[1059542336, 1059542334, 1059542335]",Calea Aradului,primary,136.87272220118348,50.0,9.854835998485212,4,RO:urban,False
9734714869,9734714871,0,1059542344,Calea Aradului,primary,173.90988696988197,50.0,12.521511861831502,4,RO:urban,False
9734714871,2073415848,0,1059542333,Calea Aradului,primary,38.39517163959064,50.0,2.7644523580505265,4,RO:urban,False
9734714871,1131290858,0,24610921,Strada Martir Dan Carpin,residential,257.10804630705996,30.0,30.852965556847195,1,30,True
9734714871,9734714869,0,1059542344,Calea Aradului,primary,173.90988696988197,50.0,12.521511861831502,4,RO:urban,False
9734714872,2073415863,0,1059542332,Calea Aradului,primary,75.16950386931146,50.0,5.412204278590425,4,RO:urban,True
9734714872,9734714867,0,"[1059542337, 1059542338, 1059542340, 1059542341, 1227379084]",Calea Aradului,primary,198.53329619673258,50.0,14.294397326164747,4,RO:urban,False
9785880876,2052012003,0,377603719,Bulevardul Regele Ferdinand I,tertiary,96.5633653838353,50.0,6.952562307636143,3,50,True
9803971053,270460311,0,1416989779,Strada Taborului,residential,98.21464735956636,50.0,7.071454609888778,2,RO:urban,False
9803999562,2071416774,0,97943446,Strada Barierei,residential,122.95561295223202,50.0,8.852804132560706,2,RO:urban,False
9804197111,2057449819,0,245351610,Strada Gheorghe Lazăr,secondary,72.97249381384405,50.0,5.254019554596772,2,50,True
9804197111,2134813891,0,"[1067933997, 1067933998]",Strada Gheorghe Lazăr,secondary,81.36732746037146,50.0,5.858447577146745,4,50,False
9809326035,31260450,0,"[1068596563, 196776539, 1068596564, 1068596565]",Calea Torontalului,primary,144.71867699374928,50.0,10.41974474354995,4,50,False
9809326035,2073448103,0,1068596569,Calea Torontalului,primary,85.67159836862663,50.0,6.168355082541118,3,50,True
9809336888,9809336889,0,"[1068599264, 1068597963, 1068599260, 1068599261, 1068599262, 1068599263]",Calea Torontalului,primary,163.1495300558792,50.0,11.746766164023303,4,50,False
9809336888,2277437073,0,1068615134,Calea Torontalului,primary,120.49269975922867,50.0,8.675474382664465,3,50,True
9809336889,2073448084,0,197055332,Calea Torontalului,primary,84.85562842518826,50.0,6.1096052466135555,3,50,True
9809336889,9809336888,0,"[1068599264, 1068597963, 1068599260, 1068599261, 1068599262, 1068599263]",Calea Torontalului,primary,163.1495300558792,50.0,11.746766164023303,4,50,False
9809478423,264607211,0,1068615133,Calea Torontalului,primary,58.94380847742088,50.0,4.243954210374303,4,50,False
9809478423,264607210,0,197055335,Calea Torontalului,primary,104.57324046385665,50.0,7.529273313397679,3,50,True
9818182168,1976412781,0,427631403,Strada Amurgului,primary,43.08665676572109,50.0,3.102239287131918,4,50,False
9818182168,1976412827,0,"[1069712355, 1069713796, 186894053, 855765211, 855765212]",Strada Amurgului,primary,259.8044760457501,50.0,18.70592227529401,4,50,False
9832856229,10273741531,0,1123382157,unnamed,unclassified,549.943606355392,36.666666666666664,53.9944631694385,,,False
9858523113,9858523114,0,1074864882,unnamed,residential,43.63734417953349,48.0426739023187,3.269893748331495,,,False
9858523113,13524997108,0,1474254718,unnamed,residential,61.467865984023454,48.0426739023187,4.605995036671024,,,False
9858523113,13524997120,0,1474254719,unnamed,residential,31.311223251189304,48.0426739023187,2.3462558294208775,,,False
9858523114,9858523113,0,1074864882,unnamed,residential,43.63734417953349,48.0426739023187,3.269893748331495,,,False
9858523114,13524997119,0,1074864884,Strada Narciselor,residential,27.11775251121895,48.0426739023187,2.0320248876837925,,,False
9858523114,9858523116,0,1074864884,Strada Narciselor,residential,73.23727701282783,48.0426739023187,5.487916800431363,,,False
9858523115,13524997119,0,1074864884,Strada Narciselor,residential,41.78155642507912,48.0426739023187,3.1308332969998443,,,False
9858523115,9858562722,0,1074864887,Strada Toporașilor,residential,34.007594908921895,48.0426739023187,2.5483040748531294,,,False
9858523115,2177751013,0,"[124383674, 1074864887]",Strada Toporașilor,residential,76.09281210314239,50.0,5.478682471426253,,RO:urban,False
9858523116,9858523114,0,1074864884,Strada Narciselor,residential,73.23727701282783,48.0426739023187,5.487916800431363,,,False
9858523116,13524995100,0,1123456665,Strada Petuniei,residential,32.77275580455643,48.0426739023187,2.4557734054579536,,,False
9858523116,289578991,0,1123456665,Strada Petuniei,residential,75.04657961558529,48.0426739023187,5.623493962168244,,,False
9858562719,2177751019,0,1074864886,Strada Grigore Antipa,residential,78.48502097479813,50.0,5.650921510185466,,RO:urban,False
9858562720,2177756254,0,207521792,Strada Margaretelor,residential,92.04272542684453,50.0,6.627076230732806,,RO:urban,False
9858562721,9424982729,0,1021893105,Strada Dafinului,residential,30.172638067511986,48.0426739023187,2.2609377917618514,2,,False
9858562721,2177735962,0,1021893105,Strada Dafinului,residential,43.449554123366525,48.0426739023187,3.2558220044569635,2,,False
9858562721,9858562722,0,1074864883,Strada Lavandei,residential,145.42045593891143,48.0426739023187,10.89684646704926,,,False
9858562722,9858562721,0,1074864883,Strada Lavandei,residential,145.42045593891143,48.0426739023187,10.89684646704926,,,False
9858562722,9858523115,0,1074864887,Strada Toporașilor,residential,34.007594908921895,48.0426739023187,2.5483040748531294,,,False
9858562722,13524997121,0,1474254721,Strada Toporașilor,residential,14.494343164195733,48.0426739023187,1.0861101423538018,,,False
9858562723,9424982735,0,1074864888,Strada Crăițelor,residential,290.61777599226355,48.0426739023187,21.77697260771438,2,,False
9858562723,9424982736,0,"[1123456666, 31955250, 207519252, 1328997167]","['Strada Orhideelor', 'Strada Sânzienelor', 'Strada Magnoliei']",residential,353.03031657300255,50.0,25.418182793256186,2,RO:urban,False
9858562723,9424982738,0,"[264868280, 1123456666]","['Strada Sânzienelor', 'Strada Azaleelor']",residential,383.76620620187913,50.0,27.631166846535297,2,RO:urban,False
9872839307,2177725345,0,"[207600766, 1076644878]",Strada Theodor Pallady,"['residential', 'unclassified']",221.6111556403562,50.0,15.956003206105647,,RO:urban,False
9874217813,2174120430,0,108371220,unnamed,residential,38.02352812662769,48.0426739023187,2.8492315297474144,,,False
9874217816,2174120430,0,1076819992,Strada Adolf Hirémy-Hirschl,residential,111.24640561220444,48.0426739023187,8.33606932491339,,,False
9874251231,2174244799,0,207250471,Strada Efta Botoca,residential,82.02899341701692,50.0,5.906087526025218,,RO:urban,False
9874314723,291199239,0,216940410,Bulevardul Simion Bărnuțiu,primary,129.11672398267015,50.0,9.296404126752252,4,50,False
9874314723,2262609062,0,"[1456720354, 1263320350]",Bulevardul Simion Bărnuțiu,primary,171.5372016529734,50.0,12.350678519014085,"['2', '3']",50,True
9929048686,270549560,0,39523940,Strada Vulturilor,residential,106.94291464186912,30.0,12.833149757024296,2,30,False
9929048686,2376985790,0,"[1083456126, 4330015]",Strada Ion Barac,tertiary,143.82114298093313,50.0,10.355122294627186,1,RO:urban,True
9929048686,2376985863,0,39523940,Strada Vulturilor,residential,6.563072437779382,30.0,0.7875686925335258,2,30,False
9961101753,2283483618,0,1087161106,Strada Aurora,residential,50.26196374041681,50.0,3.618861389310011,2,RO:urban,True
10004462119,7299057697,0,376297496,Bulevardul Ion C. Brătianu,tertiary,40.274583106944135,50.0,2.899769983699978,2,50,True
10004462119,2003483285,0,700963555,Bulevardul Ion C. Brătianu,tertiary_link,47.10016479225418,50.0,3.3912118650423015,1,50,True
10004553871,2174120414,0,679216925,Strada Mărghitaș,residential,195.41491266750268,50.0,14.069873712060195,,RO:urban,False
10004553871,10130019440,0,682775045,Calea Moșniței,tertiary,925.0062818611137,48.236607142857146,69.03517498313764,2,,False
10004553871,6394803108,0,682775047,Calea Moșniței,tertiary,488.2303759201397,50.0,35.15258706625006,2,RO:urban,False
10044736943,21515943,0,4863098,Bulevardul 16 Decembrie 1989,secondary,22.9776704309368,50.0,1.65439227102745,2,50,True
10044736943,2455846059,0,451710319,Strada Alexandru Odobescu,residential,25.644949637057564,48.0426739023187,1.9216627884017812,,,False
10045024469,1978061071,0,1096999089,Strada Enric Baader,tertiary,9.428730078626026,50.0,0.6788685656610739,2,50,False
10045024469,1979359784,0,187050535,Strada Drăgășani,residential,255.37810392826805,30.0,30.645372471392164,,30,True
10068398338,2177725336,0,419187802,Strada Neajlov,residential,249.93484518767872,48.0426739023187,18.72846304319081,,,False
10072794664,7646380621,0,685947628,Strada Ștefan Luchian,residential,159.11720214880205,48.0426739023187,11.923189972738822,,,False
10072794664,6429008647,0,685947628,Strada Ștefan Luchian,residential,116.0504685475683,48.0426739023187,8.696054004418817,,,False
10072794664,7646380626,0,"[685947629, 818774487]","['Strada Gheorghe Petrașcu', 'Strada Iuliu Podlipny']",residential,252.57937224177334,48.0426739023187,18.92662639717268,,,False
10129934695,1245509215,0,1228858298,Strada Petru Umanschi,residential,147.57771123020095,48.0426739023187,11.058496900254381,,,False
10130019440,10004553871,0,682775045,Calea Moșniței,tertiary,925.0062818611135,48.236607142857146,69.03517498313761,2,,False
10130019440,12165170282,0,"[1314577192, 682775045, 1092392365]",Calea Moșniței,tertiary,107.80606889551916,48.236607142857146,8.045794905816441,2,,False
10130019440,10273912612,0,1107063441,Strada Rezistența Bănățeană,residential,12.563233368723655,48.0426739023187,0.9414055558057172,,,False
10130019440,10273912611,0,1107063441,Strada Rezistența Bănățeană,residential,97.30647593008938,48.0426739023187,7.291503259384881,,,False
10203859923,358002529,0,31959765,Strada Taborului,residential,48.74300236513347,50.0,3.5094961702896104,1,RO:urban,True
